divipola,municipio,departamento,area_km2,celdas,muestreo,mmi_max,mmi_media,mmi_min,pga_max,vs30_medio,vs30_min,frac_mmi6,frac_mmi7,frac_mmi8,frac_pager6,frac_pager7,frac_pager8,peso_dano,pob_cabecera,pob_rural,pob_total,def_cuantitativo,def_cualitativo,def_habitacional,exposicion,vulnerabilidad,indice,pob_mmi6,pob_pager6,pob_mmi7,pob_pager7,pob_mmi8,pob_pager8,rank,nombre_norm,depto_norm,ambiguedad,requiere_contexto,menciones,notas_que_lo_nombran,menciones_nacional,menciones_regional,muertos_rep,heridos_rep,desaparecidos_rep,viv_colapsadas_rep,viv_averiadas_rep,fuente_perdidas,cobertura_dato,muertos_100k
25491,NOCAIMA,CUNDINAMARCA,68.9382330291,68,celdas,5.199999809265137,4.694118022918701,4.300000190734863,9.25100040435791,712.2691040039062,465.7999877929687,0.0,0.0,0.0,0.0,0.0,0.0,0.0005261324113234,2119.0,3380.0,5499.0,6.302729606628418,47.3945426940918,53.697272300720215,2.893202129867859,1.536972723007202,4.446772755753241,0,0,0,0,0,0,356,nocaima,cundinamarca,unico,False,0,0,0,0,,,,,,,1,
05079,BARBOSA,ANTIOQUIA,205.641781194,209,celdas,5.099999904632568,4.540191650390625,4.400000095367432,8.156000137329102,806.468017578125,466.0,0.0,0.0,0.0,0.0,0.0,0.0,4.539143628790043e-05,27477.0,36837.0,64314.0,1.872519850730896,45.107887268066406,46.9804071187973,2.9193048334200284,1.469804071187973,4.290806129199485,0,0,0,0,0,0,357,barbosa,antioquia,nombre_repetido,True,0,0,0,0,,,,,,,1,
25823,TOPAIPÍ,CUNDINAMARCA,143.710792311,144,celdas,5.300000190734863,4.776389122009277,4.300000190734863,9.03600025177002,591.3903198242188,398.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005180087755434,980.0,2955.0,3935.0,27.44027328491211,55.22184371948242,82.66211700439453,2.0383645317633636,1.8266211700439456,3.7233198059856742,0,0,0,0,0,0,358,topaipi,cundinamarca,unico,False,0,0,0,0,,,,,,,1,
25402,LA VEGA,CUNDINAMARCA,155.437581213,155,celdas,5.199999809265137,4.563225746154785,4.300000190734863,8.956999778747559,738.1973876953125,447.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001358114241156,8596.0,10730.0,19326.0,5.888815879821777,35.0692138671875,40.95802974700928,2.6246915824594907,1.4095802974700928,3.699713541570498,0,0,0,0,0,0,359,la vega,cundinamarca,nombre_repetido,True,4,4,4,0,,,,,,,1,
05885,YALÍ,ANTIOQUIA,440.856387657,437,celdas,5.199999809265137,4.718077182769775,4.099999904632568,7.479000091552734,463.05078125,292.3999938964844,0.0,0.0,0.0,0.0,0.0,0.0,0.0002915097575169,3806.0,3918.0,7724.0,16.91896629333496,36.99911117553711,53.91807746887207,2.2516213670605794,1.5391807746887207,3.4656523200579787,0,0,0,0,0,0,360,yali,antioquia,corto,True,0,0,0,0,,,,,,,1,
05004,ABRIAQUÍ,ANTIOQUIA,296.894049918,300,celdas,5.300000190734863,4.790333271026611,4.5,10.170000076293944,748.2776489257812,454.7000122070313,0.0,0.0,0.0,0.0,0.0,0.0,0.0007605007267557,914.0,1890.0,2804.0,15.850515365600586,43.17010498046875,59.020620346069336,2.1324440378230065,1.5902062034606934,3.3910257374789143,0,0,0,0,0,0,361,abriaqui,antioquia,unico,False,0,0,0,0,,,,,,,1,
25772,SUESCA,CUNDINAMARCA,173.267639869,170,celdas,5.199999809265137,4.328235626220703,4.0,7.14900016784668,567.1888427734375,233.6000061035156,0.0,0.0,0.0,0.0,0.0,0.0,0.0001238280674442,10339.0,9423.0,19762.0,2.1621620655059814,29.41586685180664,31.578028917312626,2.4470902688335627,1.3157802891731265,3.2198331415585684,0,0,0,0,0,0,362,suesca,cundinamarca,unico,False,0,0,0,0,,,,,,,1,
25797,TENA,CUNDINAMARCA,51.4372723313,52,celdas,5.099999904632568,4.557692527770996,4.300000190734863,8.940999984741211,785.6692504882812,483.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0001824386563384,1623.0,9911.0,11534.0,6.371911525726318,34.16775131225586,40.53966283798218,2.10424746220815,1.4053966283798218,2.9573022886641307,0,0,0,0,0,0,363,tena,cundinamarca,corto,True,0,0,0,0,,,,,,,1,
52473,MOSQUERA,NARIÑO,768.052229011,766,celdas,5.099999904632568,4.523367881774902,3.900000095367432,4.934999942779541,295.6088562011719,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001155921199824,5740.0,6352.0,12092.0,92.2883758544922,7.460545063018799,99.748920917511,1.39773991482798,1.99748920917511,2.7919703971022276,0,0,0,0,0,0,364,mosquera,narino,nombre_repetido,True,0,0,0,0,,,,,,,0,
25040,ANOLAIMA,CUNDINAMARCA,120.951463399,123,celdas,5.099999904632568,4.7170729637146,4.400000095367432,9.45400047302246,754.9732055664062,557.5,0.0,0.0,0.0,0.0,0.0,0.0,0.000128547559143,5510.0,9225.0,14735.0,4.9815497398376465,39.7703971862793,44.75194692611694,1.894148283972754,1.4475194692611697,2.741816518718196,0,0,0,0,0,0,365,anolaima,cundinamarca,unico,False,0,0,0,0,,,,,,,1,
25322,GUASCA,CUNDINAMARCA,360.588514048,365,celdas,5.199999809265137,4.263561725616455,3.900000095367432,6.960999965667725,650.5906982421875,242.8000030517578,0.0,0.0,0.0,0.0,0.0,0.0,0.0001153466946561,8752.0,9424.0,18176.0,2.1975765228271484,24.399261474609375,26.596837997436523,2.0965415220707655,1.2659683799743653,2.654155274244917,0,0,0,0,0,0,366,guasca,cundinamarca,unico,False,0,0,0,0,,,,,,,1,
15632,SABOYÁ,BOYACÁ,248.651960623,250,celdas,5.199999809265137,4.212800025939941,4.0,6.379000186920166,610.07275390625,224.1000061035156,0.0,0.0,0.0,0.0,0.0,0.0,0.0001095012485166,1545.0,13079.0,14624.0,5.495151519775391,50.69056701660156,56.18571853637695,1.6013462583068758,1.5618571853637695,2.501074159791981,0,0,0,0,0,0,367,saboya,boyaca,unico,False,0,0,0,0,,,,,,,0,
05147,CAREPA,ANTIOQUIA,387.286730615,393,celdas,5.099999904632568,4.603308200836182,3.799999952316284,5.176000118255615,368.9910888671875,188.8999938964844,0.0,0.0,0.0,0.0,0.0,0.0,3.218595520593226e-05,37099.0,14199.0,51298.0,18.704984664916992,31.53390884399414,50.23889350891113,1.651075130153913,1.5023889350891113,2.4805570065440534,0,0,0,0,0,0,368,carepa,antioquia,unico,False,0,0,0,0,,,,,,,1,
41797,TESALIA,HUILA,367.025387143,369,celdas,5.199999809265137,4.473170757293701,4.0,6.955999851226807,604.396484375,289.20001220703125,0.0,0.0,0.0,0.0,0.0,0.0,0.000125606849906,6171.0,6269.0,12440.0,4.092071533203125,46.45140838623047,50.543479919433594,1.5625492128310725,1.505434799194336,2.3523159604496136,0,0,0,0,0,0,369,tesalia,huila,unico,False,0,0,0,0,,,,,,,1,
25288,FÚQUENE,CUNDINAMARCA,77.4612283752,76,celdas,5.199999809265137,4.378947734832764,4.0,6.565999984741211,554.1369018554688,244.1000061035156,0.0,0.0,0.0,0.0,0.0,0.0,0.0002769838320091,516.0,4410.0,4926.0,2.7081923484802246,44.75287628173828,47.461068630218506,1.3644223564770073,1.474610686302185,2.0119917874906044,0,0,0,0,0,0,370,fuquene,cundinamarca,unico,False,0,0,0,0,,,,,,,1,
05190,CISNEROS,ANTIOQUIA,46.884779516,49,celdas,5.099999904632568,4.544897556304932,4.300000190734863,7.52400016784668,717.5979614257812,422.3999938964844,0.0,0.0,0.0,0.0,0.0,0.0,0.0001290722575504,8896.0,1240.0,10136.0,4.022450923919678,48.98659133911133,53.009042263031006,1.3082764025311917,1.53009042263031,2.0017811936662127,0,0,0,0,0,0,371,cisneros,antioquia,unico,False,0,0,0,0,,,,,,,1,
25718,SASAIMA,CUNDINAMARCA,111.615253616,113,celdas,5.099999904632568,4.7194695472717285,4.400000095367432,8.972999572753906,713.0088500976562,507.7999877929687,0.0,0.0,0.0,0.0,0.0,0.0,0.0001119387670769,3635.0,7858.0,11493.0,6.161780834197998,41.34093475341797,47.50271558761597,1.286512250015221,1.4750271558761596,1.8976405051397904,0,0,0,0,0,0,372,sasaima,cundinamarca,unico,False,0,0,0,0,,,,,,,1,
68773,SUCRE,SANTANDER,522.539200834,524,celdas,5.199999809265137,4.240266799926758,3.900000095367432,6.541999816894531,674.1370239257812,250.1000061035156,0.0,0.0,0.0,0.0,0.0,0.0,0.0001346602512057,835.0,6539.0,7374.0,21.62162208557129,56.35635757446289,77.97797966003418,0.9929846923914738,1.7797797966003417,1.76729409385175,0,0,0,0,0,0,373,sucre,santander,nombre_repetido,True,0,0,0,0,,,,,,,0,
25805,TIBACUY,CUNDINAMARCA,84.7522730449,85,celdas,5.199999809265137,4.635293960571289,4.400000095367432,9.204999923706056,805.4117431640625,499.3999938964844,0.0,0.0,0.0,0.0,0.0,0.0,0.0002476561348885,815.0,3407.0,4222.0,13.454959869384766,46.294185638427734,59.7491455078125,1.0456042014993727,1.597491455078125,1.670343777289034,0,0,0,0,0,0,374,tibacuy,cundinamarca,unico,False,0,0,0,0,,,,,,,1,
68081,BARRANCABERMEJA,SANTANDER,1326.83830268,1341,celdas,5.099999904632568,4.55108118057251,4.099999904632568,5.089000225067139,267.2530212402344,184.5,0.0,0.0,0.0,0.0,0.0,0.0,4.716286639450118e-06,202927.0,27632.0,230559.0,10.794363021850586,27.761545181274418,38.555908203125,1.0873823313049795,1.38555908203125,1.5066324647799283,0,0,0,0,0,0,375,barrancabermeja,santander,unico,False,0,0,0,0,,,,,,,0,
05411,LIBORINA,ANTIOQUIA,216.416443168,223,celdas,5.199999809265137,4.456951141357422,4.300000190734863,8.76099967956543,852.2183227539062,474.6000061035156,0.0,0.0,0.0,0.0,0.0,0.0,8.02174981799908e-05,2805.0,8091.0,10896.0,0.967117965221405,63.90715789794922,64.87427586317062,0.8740498601691797,1.6487427586317065,1.4410833776369905,0,0,0,0,0,0,376,liborina,antioquia,unico,False,0,0,0,0,,,,,,,1,
25592,QUEBRADANEGRA,CUNDINAMARCA,79.8564295216,81,celdas,5.099999904632568,4.722222328186035,4.5,9.444000244140623,785.1234741210938,509.7000122070313,0.0,0.0,0.0,0.0,0.0,0.0,0.0001561614917591,838.0,4119.0,4957.0,8.997584342956543,58.81642532348633,67.81400966644287,0.7740925146499649,1.6781400966644289,1.299035687361903,0,0,0,0,0,0,377,quebradanegra,cundinamarca,unico,False,0,0,0,0,,,,,,,1,
25506,VENECIA,CUNDINAMARCA,122.203316777,122,celdas,5.199999809265137,4.587705135345459,4.400000095367432,8.878000259399414,763.8147583007812,443.7999877929687,0.0,0.0,0.0,0.0,0.0,0.0,0.0001725473121041,1602.0,2963.0,4565.0,25.44378662109375,35.23997497558594,60.68376159667969,0.7876784797554137,1.6068376159667968,1.2656714105585398,0,0,0,0,0,0,378,venecia,cundinamarca,nombre_repetido,True,0,0,0,0,,,,,,,1,
52490,OLAYA HERRERA,NARIÑO,1003.11744428,998,celdas,5.099999904632568,4.629859447479248,4.0,4.959000110626221,252.3582305908203,180.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2180251107783988e-05,11983.0,15265.0,27248.0,91.01439666748048,8.687737464904785,99.70213413238524,0.6043674821848981,1.9970213413238525,1.2069347599254048,0,0,0,0,0,0,379,olaya herrera,narino,unico,False,0,0,0,0,,,,,,,0,
05031,AMALFI,ANTIOQUIA,1209.14546002,1220,celdas,5.099999904632568,4.35016393661499,3.900000095367432,6.979000091552734,625.3617553710938,304.70001220703125,0.0,0.0,0.0,0.0,0.0,0.0,2.3328222596319392e-05,17045.0,12349.0,29394.0,26.850080490112305,24.157716751098633,51.00779724121094,0.6857097749962122,1.5100779724121094,1.0354752266894438,0,0,0,0,0,0,380,amalfi,antioquia,unico,False,4,1,0,4,,,,,,,1,
25245,EL COLEGIO,CUNDINAMARCA,118.279645006,116,celdas,5.099999904632568,4.597413539886475,4.400000095367432,8.739999771118164,793.479248046875,537.4000244140625,0.0,0.0,0.0,0.0,0.0,0.0,2.7260950446361676e-05,13688.0,13699.0,27387.0,5.4100470542907715,21.31816291809082,26.728209972381592,0.7465956498745072,1.267282099723816,0.9461473028176324,0,0,0,0,0,0,381,el colegio,cundinamarca,unico,False,5,4,2,3,,,,,,,1,
25489,NIMAIMA,CUNDINAMARCA,59.5181527537,59,celdas,5.099999904632568,4.6186442375183105,4.400000095367432,9.104999542236328,765.2152709960938,502.8999938964844,0.0,0.0,0.0,0.0,0.0,0.0,0.0001607933954801,1034.0,2635.0,3669.0,8.308156967163086,50.30211639404297,58.610273361206055,0.5899509680166375,1.5861027336120606,0.93572284306827,0,0,0,0,0,0,382,nimaima,cundinamarca,unico,False,0,0,0,0,,,,,,,1,
25200,COGUA,CUNDINAMARCA,132.858468897,134,celdas,5.099999904632568,4.282835960388184,3.900000095367432,7.331999778747559,631.3917846679688,255.1999969482422,0.0,0.0,0.0,0.0,0.0,0.0,2.3599031919729896e-05,11039.0,14767.0,25806.0,2.747419595718384,34.57802200317383,37.32544159889221,0.6089966177205497,1.3732544159889222,0.8363072946070623,0,0,0,0,0,0,383,cogua,cundinamarca,unico,False,0,0,0,0,,,,,,,1,
05604,REMEDIOS,ANTIOQUIA,1973.03830826,1992,celdas,5.199999809265137,4.459437847137451,3.900000095367432,6.181000232696533,447.928466796875,232.5,0.0,0.0,0.0,0.0,0.0,0.0,1.374262592435116e-05,14710.0,18838.0,33548.0,28.051984786987305,40.232269287109375,68.28425407409668,0.4610376145101327,1.6828425407409668,0.7758537105793861,0,0,0,0,0,0,384,remedios,antioquia,unico,False,0,0,0,0,,,,,,,1,
68573,PUERTO PARRA,SANTANDER,762.34460075,770,celdas,5.099999904632568,4.746493339538574,4.0,5.578000068664551,289.1685791015625,192.5,0.0,0.0,0.0,0.0,0.0,0.0,4.928213093080558e-05,3493.0,5662.0,9155.0,31.0913143157959,37.68374252319336,68.77505683898926,0.4511779086715251,1.6877505683898926,0.7614757718053294,0,0,0,0,0,0,385,puerto parra,santander,unico,False,0,0,0,0,,,,,,,0,
27372,JURADÓ,CHOCÓ,1252.15063915,1258,celdas,5.199999809265137,4.383545398712158,3.799999952316284,7.4629998207092285,512.1989135742188,231.8999938964844,0.0,0.0,0.0,0.0,0.0,0.0,4.6035685954848304e-05,3021.0,5740.0,8761.0,73.83547973632812,14.17244815826416,88.00792789459229,0.403318644650426,1.8800792789459229,0.7582710266198198,0,0,0,0,0,0,386,jurado,choco,unico,False,0,0,0,0,,,,,,,1,
25053,ARBELÁEZ,CUNDINAMARCA,142.457162559,140,celdas,5.099999904632568,4.635000228881836,4.300000190734863,8.732999801635742,730.6792602539062,464.2999877929687,0.0,0.0,0.0,0.0,0.0,0.0,4.5175289415055886e-05,5135.0,5518.0,10653.0,7.441860675811768,25.755813598632812,33.19767427444458,0.4812523581385903,1.3319767427444458,0.641016948431523,0,0,0,0,0,0,387,arbelaez,cundinamarca,unico,False,0,0,0,0,,,,,,,1,
25120,CABRERA,CUNDINAMARCA,421.839592634,421,celdas,5.199999809265137,4.574821949005127,4.300000190734863,8.652999877929688,730.3648071289062,430.1000061035156,0.0,0.0,0.0,0.0,0.0,0.0,6.502449105028063e-05,1464.0,3467.0,4931.0,33.63384246826172,41.05409240722656,74.68793487548828,0.3206357653689338,1.7468793487548828,0.5601119969952064,0,0,0,0,0,0,388,cabrera,cundinamarca,nombre_repetido,True,0,0,0,0,,,,,,,1,
68250,EL PEÑÓN,SANTANDER,398.217746642,399,celdas,5.099999904632568,4.141353607177734,3.900000095367432,6.211999893188477,718.6493530273438,276.20001220703125,0.0,0.0,0.0,0.0,0.0,0.0,5.5478423746535555e-05,918.0,4403.0,5321.0,34.02317810058594,44.3708610534668,78.39403915405273,0.2952006927553157,1.7839403915405274,0.5266204394169528,0,0,0,0,0,0,389,el penon,santander,nombre_repetido,True,0,0,0,0,,,,,,,0,
19364,JAMBALÓ,CAUCA,234.433517053,236,celdas,5.099999904632568,4.546610355377197,4.300000190734863,8.08899974822998,786.0665283203125,471.8999938964844,0.0,0.0,0.0,0.0,0.0,0.0,1.3399449926509988e-05,1803.0,17689.0,19492.0,17.29452133178711,44.5776252746582,61.87214660644531,0.2611820779675327,1.618721466064453,0.4227810361573648,0,0,0,0,0,0,390,jambalo,cauca,unico,False,0,0,0,0,,,,,,,1,
68385,LANDÁZURI,SANTANDER,590.177486236,590,celdas,5.099999904632568,4.0596604347229,3.799999952316284,6.275000095367432,697.22509765625,253.0,0.0,0.0,0.0,0.0,0.0,0.0,2.143912024621386e-05,3730.0,6902.0,10632.0,27.800312042236328,42.96411895751953,70.76443099975586,0.2279407264577457,1.7076443099975585,0.3892416845522795,0,0,0,0,0,0,391,landazuri,santander,unico,False,0,0,0,0,,,,,,,0,
41676,SANTA MARÍA,HUILA,339.379589333,344,celdas,5.099999904632568,4.522093296051025,4.300000190734863,8.336999893188477,778.533447265625,455.2000122070313,0.0,0.0,0.0,0.0,0.0,0.0,1.8385291696176864e-05,2574.0,8224.0,10798.0,8.149568557739258,66.31511688232422,74.46468544006348,0.1985243797353177,1.7446468544006346,0.3463549346270592,0,0,0,0,0,0,392,santa maria,huila,palabra_riesgosa,True,0,0,0,0,,,,,,,1,
25224,CUCUNUBÁ,CUNDINAMARCA,109.840173543,110,celdas,5.099999904632568,4.302727222442627,4.0,6.394999980926514,590.904541015625,270.5,0.0,0.0,0.0,0.0,0.0,0.0,2.874791061913129e-05,1868.0,6499.0,8367.0,4.128660678863525,38.646183013916016,42.77484369277954,0.2405337681502715,1.4277484369277955,0.3434217115049029,0,0,0,0,0,0,393,cucunuba,cundinamarca,unico,False,0,0,0,0,,,,,,,1,
25649,SAN BERNARDO,CUNDINAMARCA,247.015422286,248,celdas,5.099999904632568,4.5625,4.300000190734863,7.61299991607666,736.4588623046875,410.7999877929687,0.0,0.0,0.0,0.0,0.0,0.0,2.5502178687020205e-05,4182.0,4550.0,8732.0,19.595354080200195,33.046085357666016,52.64143943786621,0.2226850242950604,1.526414394378662,0.3399096264965423,0,0,0,0,0,0,394,san bernardo,cundinamarca,unico,False,0,0,0,0,,,,,,,1,
05842,URAMITA,ANTIOQUIA,265.929243412,260,celdas,5.099999904632568,4.398077011108398,4.199999809265137,8.218000411987305,813.80615234375,449.7999877929687,0.0,0.0,0.0,0.0,0.0,0.0,2.432515611872077e-05,2537.0,4990.0,7527.0,12.379575729370115,70.03853607177734,82.41811180114746,0.1830954501056112,1.8241811180114744,0.3339992628764681,0,0,0,0,0,0,395,uramita,antioquia,unico,False,2,2,2,0,,,,,,,1,
25524,PANDI,CUNDINAMARCA,71.6975830869,75,celdas,5.099999904632568,4.630666732788086,4.400000095367432,8.87600040435791,768.364013671875,534.9000244140625,0.0,0.0,0.0,0.0,0.0,0.0,4.216360321152024e-05,1402.0,3481.0,4883.0,10.547550201416016,44.553314208984375,55.10086441040039,0.2058848744818533,1.551008644104004,0.3193292200116223,0,0,0,0,0,0,396,pandi,cundinamarca,unico,False,0,0,0,0,,,,,,,1,
25862,VERGARA,CUNDINAMARCA,144.650775157,149,celdas,5.099999904632568,4.558389186859131,4.199999809265137,8.588000297546387,723.5859375,432.2999877929687,0.0,0.0,0.0,0.0,0.0,0.0,2.122328987752553e-05,1674.0,4974.0,6648.0,9.7422456741333,66.27348327636719,76.01572895050049,0.1410924311057897,1.7601572895050048,0.2483448711048384,0,0,0,0,0,0,397,vergara,cundinamarca,unico,False,1,1,0,1,,,,,,,1,
50370,URIBE,META,6460.95748467,6469,celdas,5.199999809265137,4.284355640411377,3.900000095367432,7.6479997634887695,650.7120971679688,211.8000030517578,0.0,0.0,0.0,0.0,0.0,0.0,1.335188153461786e-05,2085.0,7685.0,9770.0,79.24528503417969,10.627647399902344,89.87293243408203,0.1304478825932165,1.8987293243408203,0.2476852199779086,0,0,0,0,0,0,398,uribe,meta,unico,False,5,4,5,0,,,,,,,0,
25181,CHOACHÍ,CUNDINAMARCA,212.420096233,214,celdas,5.099999904632568,4.1415886878967285,4.0,6.051000118255615,804.2383422851562,319.8999938964844,0.0,0.0,0.0,0.0,0.0,0.0,1.477696332585765e-05,5164.0,6138.0,11302.0,3.420241117477417,28.84777069091797,32.268011808395386,0.1670092395088431,1.3226801180839538,0.220899800634668,0,0,0,0,0,0,399,choachi,cundinamarca,unico,False,0,0,0,0,,,,,,,1,
23580,PUERTO LIBERTADOR,CÓRDOBA,1647.51501395,1352,celdas,5.099999904632568,4.253698348999023,3.900000095367432,5.125999927520752,562.7845458984375,193.6999969482422,0.0,0.0,0.0,0.0,0.0,0.0,2.3389573016174836e-06,14280.0,32300.0,46580.0,52.63298416137695,34.215450286865234,86.84843444824219,0.1089486311093423,1.8684843444824215,0.2035688115805967,0,0,0,0,0,0,400,puerto libertador,cordoba,unico,False,0,0,0,0,,,,,,,0,
50226,CUMARAL,META,625.071435009,565,celdas,5.099999904632568,4.599646091461182,3.900000095367432,5.232999801635742,331.4803771972656,209.6999969482422,0.0,0.0,0.0,0.0,0.0,0.0,5.596938535745721e-06,16131.0,8699.0,24830.0,9.476569175720217,31.01422882080078,40.49079799652099,0.1389719838425662,1.40490797996521,0.1952428490920175,0,0,0,0,0,0,401,cumaral,meta,unico,False,0,0,0,0,,,,,,,0,
19355,INZÁ,CAUCA,866.312068588,866,celdas,5.099999904632568,4.319399356842041,4.0,7.204999923706055,706.2660522460938,349.3999938964844,0.0,0.0,0.0,0.0,0.0,0.0,3.6515821193461302e-06,894.0,28164.0,29058.0,17.4988956451416,63.68758392333984,81.18647956848145,0.1061076732239598,1.8118647956848144,0.192252757666521,0,0,0,0,0,0,402,inza,cauca,corto,True,0,0,0,0,,,,,,,1,
05736,SEGOVIA,ANTIOQUIA,1127.60323858,1140,celdas,5.099999904632568,4.297894477844238,3.700000047683716,5.396999835968018,471.32611083984375,229.1999969482422,0.0,0.0,0.0,0.0,0.0,0.0,2.7739210963773075e-06,32366.0,7183.0,39549.0,21.46761703491211,44.60298156738281,66.07059860229492,0.1097058054406261,1.6607059860229492,0.1821890877967168,0,0,0,0,0,0,403,segovia,antioquia,unico,False,0,0,0,0,,,,,,,1,
15580,QUÍPAMA,BOYACÁ,167.326859044,164,celdas,5.099999904632568,4.406706809997559,4.099999904632568,7.620999813079834,746.3597412109375,423.7999877929687,0.0,0.0,0.0,0.0,0.0,0.0,1.928213532664813e-05,1517.0,3495.0,5012.0,57.81990432739258,24.466825485229492,82.28672981262207,0.0966420622571604,1.8228672981262208,0.176165654912056,0,0,0,0,0,0,404,quipama,boyaca,unico,False,0,0,0,0,,,,,,,0,
05858,VEGACHÍ,ANTIOQUIA,540.814987841,552,celdas,5.099999904632568,4.647826194763184,4.0,6.366000175476074,458.6268005371094,297.0,0.0,0.0,0.0,0.0,0.0,0.0,5.728750238631619e-06,8660.0,3523.0,12183.0,15.65628433227539,29.14349365234375,44.79977798461914,0.069793364157249,1.4479977798461914,0.1010606363476933,0,0,0,0,0,0,405,vegachi,antioquia,unico,False,0,0,0,0,,,,,,,1,
15507,OTANCHE,BOYACÁ,475.040067371,481,celdas,5.099999904632568,4.401871204376221,4.099999904632568,7.52400016784668,702.42724609375,399.5,0.0,0.0,0.0,0.0,0.0,0.0,6.574366125278175e-06,3854.0,4351.0,8205.0,66.38969421386719,10.760282516479492,77.14997673034668,0.0539426740579074,1.771499767303467,0.0955594345413097,0,0,0,0,0,0,406,otanche,boyaca,unico,False,0,0,0,0,,,,,,,0,
18753,SAN VICENTE DEL CAGUÁN,CAQUETÁ,20192.9097724,7155,celdas,5.099999904632568,4.10916805267334,3.799999952316284,6.421000003814697,548.4133911132812,215.3999938964844,0.0,0.0,0.0,0.0,0.0,0.0,4.4196647763783403e-07,24703.0,28102.0,52805.0,55.51828384399414,19.684202194213867,75.20248603820801,0.0233380398516658,1.75202486038208,0.0408888260127062,0,0,0,0,0,0,407,san vicente del caguan,caqueta,unico,False,0,0,0,0,,,,,,,0,
50223,CUBARRAL,META,1157.8652462,1163,celdas,5.099999904632568,4.2326741218566895,4.0,7.383999824523926,758.3308715820312,290.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7190628770767944e-06,4892.0,2575.0,7467.0,11.020073890686035,22.695615768432617,33.71568965911865,0.0203032425031324,1.3371568965911864,0.0271486207362268,0,0,0,0,0,0,408,cubarral,meta,unico,False,0,0,0,0,,,,,,,0,
50330,MESETAS,META,2280.62999,2285,celdas,5.099999904632568,4.161969184875488,3.900000095367432,5.776000022888184,645.4923095703125,215.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3839256780556752e-06,4805.0,7134.0,11939.0,39.89531707763672,19.337017059326172,59.23233413696289,0.0165226886703067,1.592323341369629,0.0263094628319128,0,0,0,0,0,0,409,mesetas,meta,unico,False,0,0,0,0,,,,,,,0,
41206,COLOMBIA,HUILA,1584.96991787,1595,celdas,5.099999904632568,4.39611291885376,4.099999904632568,8.112000465393066,796.6426391601562,439.2000122070313,0.0,0.0,0.0,0.0,0.0,0.0,1.982614548978745e-06,2256.0,5505.0,7761.0,7.107733726501465,59.454627990722656,66.56236171722412,0.015387071514624,1.6656236171722412,0.025629069713876,0,0,0,0,0,0,410,colombia,huila,palabra_riesgosa,True,1,1,1,0,,,,,,,1,
68872,VILLANUEVA,SANTANDER,97.6069132678,97,celdas,4.099999904632568,3.8731958866119385,3.5999999046325684,2.3299999237060547,584.45361328125,355.70001220703125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5762.0,3454.0,9216.0,1.6355140209197998,31.635513305664062,33.27102732658386,0.0,1.332710273265839,0.0,0,0,0,0,0,0,411,villanueva,santander,unico,False,0,0,0,0,,,,,,,0,
68861,VÉLEZ,SANTANDER,447.715807562,447,celdas,4.699999809265137,4.015883922576904,3.799999952316284,4.289000034332275,677.22998046875,344.1000061035156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15502.0,11767.0,27269.0,15.678215026855469,30.916030883789062,46.59424591064453,0.0,1.4659424591064454,0.0,0,0,0,0,0,0,412,velez,santander,unico,False,1,1,1,0,,,,,,,0,
15646,SAMACÁ,BOYACÁ,167.586236803,168,celdas,4.800000190734863,4.130357265472412,3.900000095367432,4.823999881744385,616.9434814453125,294.20001220703125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8354.0,11171.0,19525.0,1.6736401319503784,33.21378707885742,34.8874272108078,0.0,1.348874272108078,0.0,0,0,0,0,0,0,413,samaca,boyaca,unico,False,0,0,0,0,,,,,,,0,
15690,SANTA MARÍA,BOYACÁ,309.659673523,306,celdas,4.099999904632568,3.872875452041626,3.799999952316284,3.118000030517578,789.966064453125,461.7999877929687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2218.0,1413.0,3631.0,12.67123317718506,39.38356018066406,52.05479335784912,0.0,1.520547933578491,0.0,0,0,0,0,0,0,414,santa maria,boyaca,palabra_riesgosa,True,0,0,0,0,,,,,,,0,
68855,VALLE DE SAN JOSÉ,SANTANDER,81.1149388933,26,celdas,4.0,3.8346152305603023,3.700000047683716,2.135999917984009,614.7384643554688,445.2000122070313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3104.0,4080.0,7184.0,3.242034673690796,46.39463424682617,49.63666892051697,0.0,1.4963666892051697,0.0,0,0,0,0,0,0,415,valle de san jose,santander,unico,False,0,0,0,0,,,,,,,0,
68895,ZAPATOCA,SANTANDER,364.418551102,370,celdas,4.099999904632568,3.748108148574829,3.5999999046325684,2.315000057220459,773.0410766601562,397.1000061035156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7039.0,3262.0,10301.0,2.5268259048461914,33.40256118774414,35.92938709259033,0.0,1.3592938709259033,0.0,0,0,0,0,0,0,416,zapatoca,santander,unico,False,0,0,0,0,,,,,,,0,
