divipola,municipio,departamento,mmi_max,vs30_medio,pob_total,pob_cabecera,pob_rural,def_cualitativo,desliz_max,desliz_media,desliz_km2,desliz_frac,licuef_max,licuef_media,licuef_km2,licuef_frac,pob_rural_desliz,pob_licuef
52696,SANTA BÁRBARA,NARIÑO,5.199999809265137,396.6343994140625,14357.0,3964.0,10393.0,14.35897445678711,0.0008,0.0002537646646821923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52835,SAN ANDRÉS DE TUMACO,NARIÑO,4.699999809265137,322.92730712890625,277065.0,95897.0,181168.0,38.67047119140625,0.0008,6.632231404958677e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54003,ÁBREGO,NORTE DE SANTANDER,3.799999952316284,783.75830078125,36622.0,18939.0,17683.0,49.02424621582031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54128,CÁCHIRA,NORTE DE SANTANDER,4.099999904632568,766.7667846679688,12216.0,2121.0,10095.0,74.02648162841797,0.0005,1.8138944313440957e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54385,LA ESPERANZA,NORTE DE SANTANDER,4.400000095367432,504.8875122070313,12632.0,1961.0,10671.0,65.92735290527344,0.0005,8.708043065231158e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63001,ARMENIA,QUINDIO,7.599999904632568,383.9783325195313,307103.0,298815.0,8288.0,9.811139106750488,0.0093,0.0008904133685136323,0.0,0.0,0.3143,0.02659947460595447,3.408824688020847,0.028021015761821366,0.0,8605.0
63111,BUENAVISTA,QUINDIO,6.900000095367432,654.5804443359375,3165.0,1213.0,1952.0,31.942920684814453,0.0064,0.0015204419889502763,0.0,0.0,0.0077,0.0004801104972375691,0.0,0.0,0.0,0.0
63130,CALARCÁ,QUINDIO,7.5,654.3228149414062,74399.0,57323.0,17076.0,24.357587814331055,0.0505,0.0023478365965675613,0.0,0.0,0.1572,0.00493062015503876,0.0,0.0,0.0,0.0
63190,CIRCASIA,QUINDIO,7.5,463.5189208984375,28971.0,21536.0,7435.0,20.88460350036621,0.0097,0.0020623222748815165,0.0,0.0,0.0446,0.002868257756563245,0.0,0.0,0.0,0.0
63212,CÓRDOBA,QUINDIO,6.900000095367432,789.078369140625,5863.0,3470.0,2393.0,24.765869140625,0.0713,0.0026786978869217594,0.0,0.0,0.0068,1.5349887133182844e-05,0.0,0.0,0.0,0.0
63272,FILANDIA,QUINDIO,7.400000095367432,493.7814636230469,12345.0,6795.0,5550.0,14.947683334350586,0.0218,0.0025474499999999997,0.0,0.0,0.0066,0.000572289156626506,0.0,0.0,0.0,0.0
63302,GÉNOVA,QUINDIO,6.5,820.108154296875,7694.0,4318.0,3376.0,35.19207000732422,0.083,0.0022650506512301013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63401,LA TEBAIDA,QUINDIO,7.400000095367432,393.0321960449219,33758.0,30338.0,3420.0,16.572542190551758,0.006,0.0007821109123434704,0.0,0.0,0.2268,0.022125000000000002,0.6391546290039088,0.007211538461538462,0.0,243.0
63470,MONTENEGRO,QUINDIO,7.400000095367432,403.90130615234375,37483.0,30669.0,6814.0,18.503971099853516,0.0076,0.0008650339649624598,0.0,0.0,0.0741,0.006470354609929079,0.0,0.0,0.0,0.0
63548,PIJAO,QUINDIO,6.800000190734863,813.6895141601562,5347.0,3006.0,2341.0,36.16625213623047,0.0449,0.0022355903149775015,0.0,0.0,0.0167,8.936535162950257e-05,0.0,0.0,0.0,0.0
63594,QUIMBAYA,QUINDIO,7.599999904632568,417.4744262695313,31350.0,25378.0,5972.0,17.2448673248291,0.0146,0.0013055422647527911,0.0,0.0,0.0533,0.006709825673534072,0.0,0.0,0.0,0.0
63690,SALENTO,QUINDIO,7.199999809265137,747.88916015625,10372.0,4257.0,6115.0,27.77202033996582,0.0671,0.002839022521832388,0.0,0.0,0.0183,4.53931203931204e-05,0.0,0.0,0.0,0.0
66001,PEREIRA,RISARALDA,7.900000095367432,513.77587890625,487820.0,409683.0,78137.0,17.280351638793945,0.0425,0.002230668770269086,0.0,0.0,0.3721,0.012962456263121064,7.030700919042997,0.011546536039188244,0.0,5633.0
66045,APÍA,RISARALDA,6.900000095367432,775.2216796875,12698.0,5919.0,6779.0,35.900306701660156,0.0282,0.001767434443656981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66075,BALBOA,RISARALDA,7.599999904632568,612.9403076171875,6601.0,1738.0,4863.0,40.10056686401367,0.0084,0.001231487271103171,0.0,0.0,0.413,0.035560573476702516,9.800370978059934,0.08243727598566308,0.0,544.0
66088,BELÉN DE UMBRÍA,RISARALDA,7.099999904632568,709.2296752929688,25277.0,13413.0,11864.0,35.767791748046875,0.036,0.0027174271415955254,0.0,0.0,0.1432,0.0013577830188679246,0.0,0.0,0.0,0.0
66170,DOSQUEBRADAS,RISARALDA,7.900000095367432,631.1452026367188,246388.0,234946.0,11442.0,11.071704864501951,0.0087,0.0018268996960486322,0.0,0.0,0.2409,0.009374923547400613,0.6391546290039088,0.009174311926605505,0.0,2260.0
66318,GUÁTICA,RISARALDA,6.900000095367432,718.8019409179688,12461.0,4058.0,8403.0,54.048683166503906,0.0096,0.0019947145877378435,0.0,0.0,0.0025,2.241014799154334e-05,0.0,0.0,0.0,0.0
66383,LA CELIA,RISARALDA,7.0,730.0479125976562,7700.0,3145.0,4555.0,40.35832214355469,0.1523,0.002895046082949309,0.1597886572509772,0.0017281105990783411,0.0,0.0,0.0,0.0,8.0,0.0
66400,LA VIRGINIA,RISARALDA,7.599999904632568,457.6343994140625,28386.0,27764.0,622.0,13.46460247039795,0.0139,0.0022164781906300482,0.0,0.0,0.396,0.0400516339869281,3.195773145019544,0.09803921568627451,0.0,2783.0
66440,MARSELLA,RISARALDA,7.5,689.0489501953125,17320.0,9332.0,7988.0,33.42723083496094,0.0109,0.0020118317890235205,0.0,0.0,0.0412,0.00036033994334277623,0.0,0.0,0.0,0.0
66456,MISTRATÓ,RISARALDA,6.599999904632568,806.8658447265625,18515.0,4715.0,13800.0,30.417625427246097,0.178,0.003008905013192612,2.396829858764658,0.004240482472672447,0.0,0.0,0.0,0.0,59.0,0.0
66572,PUEBLO RICO,RISARALDA,6.800000190734863,788.5924682617188,18544.0,3657.0,14887.0,33.84763717651367,0.1551,0.0022609986973512806,0.1597886572509772,0.00026052974381241857,0.0221,1.1470281543274244e-05,0.0,0.0,4.0,0.0
66594,QUINCHÍA,RISARALDA,6.699999809265137,758.4513549804688,28053.0,8208.0,19845.0,46.893550872802734,0.0374,0.0022018581721653394,0.0,0.0,0.0007,3.0303030303030305e-06,0.0,0.0,0.0,0.0
66682,SANTA ROSA DE CABAL,RISARALDA,7.5,721.5147705078125,84054.0,70752.0,13302.0,18.274133682250977,0.0952,0.003195322153574581,0.0,0.0,0.044,0.00028373186985495885,0.0,0.0,0.0,0.0
66687,SANTUARIO,RISARALDA,7.5,728.2142333984375,12968.0,6836.0,6132.0,40.39345932006836,0.0575,0.0019898631667132085,0.0,0.0,0.347,0.009230555555555556,3.408824688020847,0.017777777777777778,0.0,231.0
68001,BUCARAMANGA,SANTANDER,4.300000190734863,567.4373168945312,618548.0,607951.0,10597.0,14.499425888061523,0.0006,4.757383966244726e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68013,AGUADA,SANTANDER,4.400000095367432,751.4591064453125,1912.0,410.0,1502.0,35.11187744140625,0.0009,0.0004984496124031008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68020,ALBANIA,SANTANDER,4.599999904632568,748.673095703125,4245.0,770.0,3475.0,33.98373794555664,0.0007,0.0005206598334401026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68077,BARBOSA,SANTANDER,4.400000095367432,574.2086181640625,34242.0,26273.0,7969.0,23.430747985839844,0.0006,0.0004906605922551254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68079,BARICHARA,SANTANDER,4.199999809265137,689.918212890625,13156.0,4345.0,8811.0,40.46966552734375,0.0005,2.8079008520526725e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68081,BARRANCABERMEJA,SANTANDER,5.099999904632568,267.2530212402344,230559.0,202927.0,27632.0,27.761545181274418,0.0006,6.415124505375915e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68092,BETULIA,SANTANDER,4.5,689.7393188476562,6886.0,1779.0,5107.0,49.12386703491211,0.0005,5.980331899200983e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68101,BOLÍVAR,SANTANDER,5.599999904632568,522.9226684570312,11573.0,2008.0,9565.0,33.41748046875,0.0012,0.0003771437595409801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68121,CABRERA,SANTANDER,4.0,717.3970336914062,2116.0,510.0,1606.0,46.10894775390625,0.0005,3.7530266343825665e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68167,CHARALÁ,SANTANDER,4.199999809265137,684.1395874023438,13922.0,8743.0,5179.0,27.91255760192871,0.0006,2.8899005226774575e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68176,CHIMA,SANTANDER,4.099999904632568,787.2437744140625,3319.0,1090.0,2229.0,45.13481903076172,0.0006,0.00012555282555282553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68179,CHIPATÁ,SANTANDER,4.5,708.7838745117188,5248.0,847.0,4401.0,41.26275634765625,0.0006,0.0005118701007838747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68190,CIMITARRA,SANTANDER,5.599999904632568,313.7279052734375,33807.0,16109.0,17698.0,28.985857009887695,0.0012,0.00018146983558848615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68209,CONFINES,SANTANDER,4.099999904632568,568.5112915039062,3712.0,958.0,2754.0,50.5760383605957,0.0006,0.00022182628062360804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68211,CONTRATACIÓN,SANTANDER,4.099999904632568,793.4624633789062,4247.0,3312.0,935.0,28.715953826904297,0.0007,0.0003506187161639597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68217,COROMORO,SANTANDER,3.799999952316284,658.2666625976562,5796.0,1086.0,4710.0,64.1025619506836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68235,EL CARMEN DE CHUCURÍ,SANTANDER,4.800000190734863,640.4544067382812,24855.0,4598.0,20257.0,30.765596389770508,0.0007,0.0002555415183185942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68245,EL GUACAMAYO,SANTANDER,4.300000190734863,749.4646606445312,2216.0,826.0,1390.0,54.86725616455078,0.0008,0.0004359312320916906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68250,EL PEÑÓN,SANTANDER,5.099999904632568,718.6493530273438,5321.0,918.0,4403.0,44.3708610534668,0.0022,0.0005179791777896423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68255,EL PLAYÓN,SANTANDER,3.900000095367432,732.102783203125,15294.0,8476.0,6818.0,45.64036178588867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68264,ENCINO,SANTANDER,4.0,745.1262817382812,2926.0,732.0,2194.0,46.49934005737305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68271,FLORIÁN,SANTANDER,4.699999809265137,728.381591796875,5699.0,1500.0,4199.0,30.211673736572266,0.0015,0.0005737808549066827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68276,FLORIDABLANCA,SANTANDER,4.199999809265137,477.8999938964844,315194.0,302462.0,12732.0,12.30751132965088,0.0005,3.125e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68296,GALÁN,SANTANDER,3.900000095367432,840.9507446289062,3065.0,988.0,2077.0,55.65610885620117,0.0005,2.637826431020839e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68298,GÁMBITA,SANTANDER,4.300000190734863,687.698486328125,4123.0,834.0,3289.0,57.58962631225586,0.0011,0.00019671386121307462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68307,GIRÓN,SANTANDER,4.5,644.734619140625,177523.0,157308.0,20215.0,25.507007598876953,0.0005,4.4797358834244075e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68320,GUADALUPE,SANTANDER,4.300000190734863,630.3952026367188,4625.0,1900.0,2725.0,53.03141021728515,0.0006,0.0004215843023255814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68322,GUAPOTÁ,SANTANDER,4.099999904632568,642.23095703125,2666.0,864.0,1802.0,34.414669036865234,0.0006,0.00027264150943396225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68324,GUAVATÁ,SANTANDER,4.599999904632568,497.2450256347656,4316.0,1230.0,3086.0,54.972373962402344,0.0016,0.0005302857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68327,GÜEPSA,SANTANDER,4.300000190734863,587.7066650390625,5657.0,3579.0,2078.0,29.513063430786133,0.0006,0.0005012433392539965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68344,HATO,SANTANDER,3.900000095367432,830.2888793945312,2686.0,877.0,1809.0,46.66666793823242,0.0005,5.6461731493099126e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68368,JESÚS MARÍA,SANTANDER,4.699999809265137,566.4821166992188,3426.0,860.0,2566.0,40.75342559814453,0.001,0.0005447212336892052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68370,JORDÁN,SANTANDER,3.900000095367432,826.9099731445312,1559.0,193.0,1366.0,74.54545593261719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68377,LA BELLEZA,SANTANDER,5.0,728.0712890625,6342.0,2035.0,4307.0,30.371566772460938,0.0011,0.0005489378566899176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68385,LANDÁZURI,SANTANDER,5.099999904632568,697.22509765625,10632.0,3730.0,6902.0,42.96411895751953,0.0008,0.0004866690653953405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68397,LA PAZ,SANTANDER,4.400000095367432,673.28564453125,5077.0,966.0,4111.0,31.79310417175293,0.0008,0.0005046030562802832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68406,LEBRIJA,SANTANDER,4.400000095367432,581.4955444335938,52119.0,30497.0,21622.0,29.617143630981445,0.0005,5.427140518154677e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68418,LOS SANTOS,SANTANDER,4.099999904632568,690.315673828125,17263.0,2648.0,14615.0,69.71076965332031,0.0005,1.5564202334630352e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68498,OCAMONTE,SANTANDER,4.0,662.4243774414062,6631.0,1214.0,5417.0,39.33649444580078,0.0005,1.1261261261261261e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68500,OIBA,SANTANDER,4.5,580.4913330078125,11617.0,5592.0,6025.0,38.1497802734375,0.0006,0.00025117353539087046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68522,PALMAR,SANTANDER,3.900000095367432,782.8666381835938,1548.0,592.0,956.0,32.28915786743164,0.0005,1.7379679144385028e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68524,PALMAS DEL SOCORRO,SANTANDER,4.099999904632568,619.0966186523438,2814.0,974.0,1840.0,36.72456741333008,0.0006,0.00015917808219178083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68533,PÁRAMO,SANTANDER,4.0,709.5794677734375,5666.0,1785.0,3881.0,41.005496978759766,0.0006,3.216155572176514e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68549,PINCHOTE,SANTANDER,4.0,691.8722534179688,6171.0,1548.0,4623.0,40.498443603515625,0.0005,2.6641294005708852e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68572,PUENTE NACIONAL,SANTANDER,4.599999904632568,620.4925537109375,15349.0,6290.0,9059.0,35.03536605834961,0.0006,0.0005041411366997677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68573,PUERTO PARRA,SANTANDER,5.099999904632568,289.1685791015625,9155.0,3493.0,5662.0,37.68374252319336,0.0009,0.00011887265135699371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68575,PUERTO WILCHES,SANTANDER,4.800000190734863,242.2279815673828,36524.0,19221.0,17303.0,42.579227447509766,0.0006,2.1244436201780417e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68615,RIONEGRO,SANTANDER,4.5,454.6142883300781,26899.0,7502.0,19397.0,53.536102294921875,0.0005,7.136961693450503e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68655,SABANA DE TORRES,SANTANDER,4.699999809265137,273.32061767578125,38400.0,27134.0,11266.0,28.75283432006836,0.0006,8.348535409714497e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68673,SAN BENITO,SANTANDER,4.099999904632568,612.3049926757812,3031.0,408.0,2623.0,77.78958892822266,0.0006,0.000507899461400359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68679,SAN GIL,SANTANDER,4.099999904632568,697.8779296875,71064.0,62486.0,8578.0,15.21245574951172,0.0005,3.7912578055307755e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68689,SAN VICENTE DE CHUCURÍ,SANTANDER,4.800000190734863,547.7054443359375,35911.0,14657.0,21254.0,33.34294128417969,0.0006,0.0001115072009125909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68720,SANTA HELENA DEL OPÓN,SANTANDER,4.300000190734863,740.9222412109375,3477.0,954.0,2523.0,45.9165153503418,0.0007,0.0003924182076813656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68745,SIMACOTA,SANTANDER,5.0,498.7551574707031,11756.0,3061.0,8695.0,32.77108383178711,0.0006,0.00017440004694009272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68755,SOCORRO,SANTANDER,4.199999809265137,642.8306274414062,37153.0,31030.0,6123.0,16.242618560791016,0.0006,0.00016958333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68770,SUAITA,SANTANDER,4.5,623.0297241210938,10287.0,2568.0,7719.0,60.17000579833984,0.0006,0.00036241560390097533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68773,SUCRE,SANTANDER,5.199999809265137,674.1370239257812,7374.0,835.0,6539.0,56.35635757446289,0.0012,0.0005167259424855199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68855,VALLE DE SAN JOSÉ,SANTANDER,4.0,614.7384643554688,7184.0,3104.0,4080.0,46.39463424682617,0.0005,3.147699757869249e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68861,VÉLEZ,SANTANDER,4.699999809265137,677.22998046875,27269.0,15502.0,11767.0,30.916030883789062,0.0007,0.0005071665875652588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68872,VILLANUEVA,SANTANDER,4.099999904632568,584.45361328125,9216.0,5762.0,3454.0,31.635513305664062,0.0006,0.00012363530778164924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68895,ZAPATOCA,SANTANDER,4.099999904632568,773.0410766601562,10301.0,7039.0,3262.0,33.40256118774414,0.0006,4.392727272727273e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73001,IBAGUÉ,TOLIMA,6.599999904632568,707.2962036132812,557317.0,516862.0,40455.0,15.269622802734377,0.0421,0.001055161739668782,0.0,0.0,0.1058,0.0009305055831265509,0.0,0.0,0.0,0.0
73024,ALPUJARRA,TOLIMA,5.400000095367432,727.1250610351562,4892.0,2309.0,2583.0,45.47787094116211,0.0018,0.0006296075720514728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73026,ALVARADO,TOLIMA,6.199999809265137,549.0127563476562,8842.0,3375.0,5467.0,49.7595100402832,0.0022,0.0005868885448916409,0.0,0.0,0.1127,0.005419368811881188,0.0,0.0,0.0,0.0
73030,AMBALEMA,TOLIMA,6.300000190734863,314.42041015625,6763.0,5358.0,1405.0,32.41690444946289,0.0017,0.0002560572194903889,0.0,0.0,0.249,0.03394847396768402,6.178494747037785,0.026032315978456014,0.0,176.0
73043,ANZOÁTEGUI,TOLIMA,6.400000095367432,777.42578125,10643.0,1623.0,9020.0,51.60590362548828,0.0128,0.0011774892265819913,0.0,0.0,0.0011,2.6757369614512477e-06,0.0,0.0,0.0,0.0
73055,ARMERO,TOLIMA,6.300000190734863,432.8764953613281,12795.0,8081.0,4714.0,28.48514175415039,0.0039,0.0005209597485797171,0.0,0.0,0.19,0.01574095513748191,0.0,0.0,0.0,0.0
73067,ATACO,TOLIMA,6.0,714.4854736328125,20589.0,5668.0,14921.0,71.41590118408203,0.0039,0.0007163432287842233,0.0,0.0,0.2017,0.0008009233997901366,0.21305154300130294,0.0002098635886673662,0.0,4.0
73124,CAJAMARCA,TOLIMA,6.699999809265137,793.1143798828125,18927.0,9878.0,9049.0,43.95743179321289,0.0229,0.0012187427851820757,0.0,0.0,0.0005,1.7617449664429532e-06,0.0,0.0,0.0,0.0
73148,CARMEN DE APICALÁ,TOLIMA,6.0,553.0579833984375,11091.0,8351.0,2740.0,22.590791702270508,0.0013,0.000444602510460251,0.0,0.0,0.1804,0.010593882091212458,0.0,0.0,0.0,0.0
73152,CASABIANCA,TOLIMA,6.400000095367432,803.3577880859375,6615.0,1784.0,4831.0,27.26801490783691,0.0335,0.0019756781469064313,0.0,0.0,0.0021,6.577344701583435e-06,0.0,0.0,0.0,0.0
73168,CHAPARRAL,TOLIMA,6.400000095367432,699.957275390625,53336.0,30467.0,22869.0,41.451053619384766,0.0681,0.0008958711871288636,0.0,0.0,0.1475,0.0008218362786918545,0.0,0.0,0.0,0.0
73200,COELLO,TOLIMA,6.099999904632568,573.7037353515625,8593.0,1623.0,6970.0,58.01671600341797,0.0048,0.0007837934243176178,0.0,0.0,0.0718,0.0012585758513931889,0.0,0.0,0.0,0.0
73217,COYAIMA,TOLIMA,6.199999809265137,381.7395629882813,23765.0,4300.0,19465.0,78.94330596923828,0.0021,0.0002699816864400031,0.0,0.0,0.3307,0.03076435391470401,28.122803676171987,0.042011457670273714,0.0,998.0
73226,CUNDAY,TOLIMA,5.699999809265137,667.76171875,9076.0,2608.0,6468.0,58.27015686035156,0.0015,0.0005925816959125775,0.0,0.0,0.0464,0.00045724485510289793,0.0,0.0,0.0,0.0
73236,DOLORES,TOLIMA,5.400000095367432,719.1463012695312,8635.0,3590.0,5045.0,47.65848922729492,0.0017,0.0006194742445336172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73268,ESPINAL,TOLIMA,6.099999904632568,273.2055358886719,71952.0,51793.0,20159.0,27.45669937133789,0.0023,5.217069560927478e-05,0.0,0.0,0.1148,0.017881360946745563,0.0,0.0,0.0,0.0
73270,FALAN,TOLIMA,6.199999809265137,623.8643188476562,7994.0,1958.0,6036.0,26.68161392211914,0.0022,0.0006673307940228538,0.0,0.0,0.1741,0.003061475409836066,0.0,0.0,0.0,0.0
73275,FLANDES,TOLIMA,6.199999809265137,259.4459228515625,29156.0,25209.0,3947.0,22.12543487548828,0.0012,7.339197361187466e-05,0.0,0.0,0.2347,0.05733252747252748,1.9174638870117264,0.01978021978021978,0.0,577.0
73283,FRESNO,TOLIMA,6.300000190734863,669.2340087890625,31883.0,16246.0,15637.0,27.56208038330078,0.0024,0.0007634424242424241,0.0,0.0,0.0075,6.14936954413191e-05,0.0,0.0,0.0,0.0
73319,GUAMO,TOLIMA,6.199999809265137,284.87371826171875,33934.0,17284.0,16650.0,42.82065200805664,0.0028,8.282370307886969e-05,0.0,0.0,0.2781,0.055055546183045125,16.831071897102934,0.03331927456769296,0.0,1131.0
73347,HERVEO,TOLIMA,6.800000190734863,783.5772705078125,7565.0,2348.0,5217.0,45.44614028930664,0.0377,0.0016741510056050115,0.0,0.0,0.0005,2.7759418374091207e-06,0.0,0.0,0.0,0.0
73349,HONDA,TOLIMA,6.0,512.0531005859375,24973.0,23683.0,1290.0,20.19916343688965,0.0036,0.0007742896984486666,0.0,0.0,0.0981,0.0024114206128133704,0.0,0.0,0.0,0.0
73352,ICONONZO,TOLIMA,5.699999809265137,755.2981567382812,12523.0,3867.0,8656.0,42.23064422607422,0.0022,0.0006220984904726552,0.0,0.0,0.0026,1.8892185954500494e-05,0.0,0.0,0.0,0.0
73408,LÉRIDA,TOLIMA,6.300000190734863,523.5298461914062,18411.0,13719.0,4692.0,28.25298118591309,0.0023,0.0004917386185243327,0.0,0.0,0.2041,0.00884701726844584,0.21305154300130294,0.0007849293563579278,0.0,14.0
73411,LÍBANO,TOLIMA,6.099999904632568,740.6276245117188,37626.0,24178.0,13448.0,21.9780216217041,0.0512,0.0011507159005275055,0.0,0.0,0.0045,2.8679245283018873e-05,0.0,0.0,0.0,0.0
73443,SAN SEBASTIÁN DE MARIQUITA,TOLIMA,6.199999809265137,507.2236328125,40644.0,29925.0,10719.0,22.294832229614254,0.0099,0.0006581864437579501,0.0,0.0,0.1753,0.005372760378732701,0.0,0.0,0.0,0.0
73449,MELGAR,TOLIMA,6.0,614.46044921875,39791.0,32393.0,7398.0,27.708677291870117,0.0018,0.0005211609498680738,0.0,0.0,0.1719,0.0039736564805057965,0.0,0.0,0.0,0.0
73461,MURILLO,TOLIMA,6.5,754.7173461914062,4222.0,1836.0,2386.0,29.43294334411621,0.0502,0.0016064889336016097,0.0,0.0,0.0024,1.8985434455047715e-05,0.0,0.0,0.0,0.0
73483,NATAGAIMA,TOLIMA,6.099999904632568,551.2314453125,15989.0,8981.0,7008.0,52.500518798828125,0.0025,0.0005054186580597107,0.0,0.0,0.3241,0.017732514880952385,14.4875049240886,0.016865079365079364,0.0,270.0
73504,ORTEGA,TOLIMA,6.199999809265137,574.7561645507812,36604.0,7756.0,28848.0,57.75350189208984,0.0046,0.0006076725198523654,0.0,0.0,0.2181,0.010580710773357175,0.8522061720052118,0.000894054537326777,0.0,33.0
73520,PALOCABILDO,TOLIMA,6.099999904632568,608.9769287109375,10212.0,3242.0,6970.0,27.54511451721191,0.0019,0.00073005733005733,0.0,0.0,0.0016,0.0001462295081967213,0.0,0.0,0.0,0.0
73547,PIEDRAS,TOLIMA,6.199999809265137,417.1810607910156,7565.0,2621.0,4944.0,42.13483047485352,0.0033,0.00046068311766476073,0.0,0.0,0.087,0.007027851140456183,0.0,0.0,0.0,0.0
73555,PLANADAS,TOLIMA,5.599999904632568,763.8629760742188,27457.0,7888.0,19569.0,43.07862854003906,0.0097,0.0006774348672997321,0.0,0.0,0.0012,5.355404089581305e-07,0.0,0.0,0.0,0.0
73563,PRADO,TOLIMA,6.099999904632568,586.6813354492188,8625.0,3875.0,4750.0,40.38461685180664,0.0018,0.0004781336696090794,0.0,0.0,0.3472,0.024101467611336032,21.305154300130294,0.05060728744939271,0.0,436.0
73585,PURIFICACIÓN,TOLIMA,6.199999809265137,449.8125,24149.0,13726.0,10423.0,39.544429779052734,0.0016,0.00029775951213045207,0.0,0.0,0.3431,0.05932560975609756,32.59688607919935,0.08112407211028633,0.0,1959.0
73616,RIOBLANCO,TOLIMA,6.099999904632568,795.1766967773438,24152.0,4520.0,19632.0,60.39167404174805,0.1277,0.0010934667466798863,0.1597886572509772,7.827380175855141e-05,0.002,4.175365344467641e-07,0.0,0.0,2.0,0.0
